lon,lat,rental_uris,_bcycle_station_type,region_id,address,name,station_id,is_returning,is_renting,is_installed,num_docks_available,num_bikes_available,last_reported,num_bikes_available_types
-118.24794,34.04744,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4491&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4491&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,429 S Main St,Main & Winston,bcycle_lametro_4491,1,1,1,0,0,1773087552,"{'electric': 0, 'smart': 0, 'classic': 0}"
-118.4255,34.03687,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4492&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4492&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,Westwood Blvd & Exposition Blvd,Westwood/Rancho Park E Line Station,bcycle_lametro_4492,1,1,1,15,4,1773087552,"{'electric': 1, 'smart': 0, 'classic': 3}"
-118.27719,34.09028,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4493&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4493&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,Sunset Blvd & Maltman Ave,Sunset Triangle Plaza,bcycle_lametro_4493,1,1,1,7,9,1773087552,"{'electric': 0, 'smart': 0, 'classic': 9}"
-118.25601,34.07598,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4494&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4494&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,1524 Sunset Blvd,Laveta Terrace & Sunset,bcycle_lametro_4494,1,1,1,3,6,1773087552,"{'electric': 0, 'smart': 0, 'classic': 6}"
-118.30917,34.10164,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4509&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4509&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,1661 Western Ave ,Western & Hollywood,bcycle_lametro_4509,1,1,1,8,3,1773087552,"{'electric': 0, 'smart': 0, 'classic': 3}"
-118.26455,34.07735,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4510&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4510&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,2134 Sunset Blvd,Mohawk Bend,bcycle_lametro_4510,1,1,1,9,1,1773087552,"{'electric': 0, 'smart': 0, 'classic': 1}"
-118.23177,34.05628,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4511&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4511&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,N Vignes St,Union Station East Portal,bcycle_lametro_4511,1,1,1,6,13,1773087552,"{'electric': 3, 'smart': 0, 'classic': 10}"
-118.26497,34.04381,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4512&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4512&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,1060 S Figueroa St ,Figueroa & 11th,bcycle_lametro_4512,1,1,1,12,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.45117,34.04621,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4514&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4514&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,1600 Purdue Ave,Purdue & Santa Monica,bcycle_lametro_4514,1,1,1,12,9,1773087552,"{'electric': 0, 'smart': 0, 'classic': 9}"
-118.44227,34.03974,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4515&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4515&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,11298 Mississippi Ave,Mississippi & Sawtelle,bcycle_lametro_4515,1,1,1,2,7,1773087552,"{'electric': 1, 'smart': 0, 'classic': 6}"
-118.33885,34.10196,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4517&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4517&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,1721-1701 N Highland Ave,Highland & Hollywood,bcycle_lametro_4517,0,0,1,11,0,1773087552,"{'electric': 0, 'smart': 0, 'classic': 0}"
-118.29975,34.05797,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4518&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4518&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,720 S Normandie Ave,Normandie & 8th,bcycle_lametro_4518,1,1,1,1,5,1773087552,"{'electric': 2, 'smart': 0, 'classic': 3}"
-118.41205,33.99032,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4521&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4521&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,4955 Inglewood Blvd,Inglewood & Ballona,bcycle_lametro_4521,1,1,1,4,8,1773087552,"{'electric': 2, 'smart': 0, 'classic': 6}"
-118.30928,34.06875,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4523&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4523&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,311 S Western Ave,Western & 3rd,bcycle_lametro_4523,1,1,1,8,7,1773087552,"{'electric': 2, 'smart': 0, 'classic': 5}"
-118.30119,34.06163,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4524&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4524&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,Wilshire Normandie Plaza,Wilshire & Normandie,bcycle_lametro_4524,1,1,1,13,1,1773087552,"{'electric': 0, 'smart': 0, 'classic': 1}"
-118.3418,34.10038,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4525&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4525&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,7000 Hawthorn Ave,Hawthorn & Orange,bcycle_lametro_4525,1,1,1,4,6,1773087552,"{'electric': 1, 'smart': 0, 'classic': 5}"
-118.34919,34.10338,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4526&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4526&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,7333 Franklin Ave,Franklin & Fuller,bcycle_lametro_4526,1,1,1,13,8,1773087552,"{'electric': 0, 'smart': 0, 'classic': 8}"
-118.33741,34.102,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4527&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4527&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,1714 N McCadden Pl,McCadden & Hollywood,bcycle_lametro_4527,1,1,1,10,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.44437,34.06097,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4528&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4528&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,1080 Glendon Ave,Glendon & Kinross,bcycle_lametro_4528,1,1,1,3,11,1773087552,"{'electric': 2, 'smart': 0, 'classic': 9}"
-118.33329,34.10186,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4529&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4529&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,6561 Hollywood Blvd,Whitley & Hollywood,bcycle_lametro_4529,1,1,1,11,2,1773087552,"{'electric': 0, 'smart': 0, 'classic': 2}"
-118.32811,34.10186,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4534&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4534&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,6331 Hollywood Blvd,Ivar & Hollywood,bcycle_lametro_4534,1,1,1,5,11,1773087552,"{'electric': 1, 'smart': 0, 'classic': 10}"
-118.46226,33.98908,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4536&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4536&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,600 Venice Boulevard,Venice & Abbot Kinney,bcycle_lametro_4536,1,1,1,6,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.33882,34.09823,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4537&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4537&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,1500 N Highland Ave,Highland & Sunset,bcycle_lametro_4537,1,1,1,10,8,1773087552,"{'electric': 3, 'smart': 0, 'classic': 5}"
-118.30882,34.06543,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4538&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4538&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,450 S Western Ave ,5th & Western,bcycle_lametro_4538,1,1,1,4,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.22541,34.04776,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4540&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4540&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,111 S Utah St,1st & Utah,bcycle_lametro_4540,1,1,1,9,6,1773087552,"{'electric': 2, 'smart': 0, 'classic': 4}"
-118.45125,33.95718,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4543&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4543&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,6900 Pacific Ave,Toes Beach at Culver Blvd,bcycle_lametro_4543,1,1,1,3,5,1773087552,"{'electric': 1, 'smart': 0, 'classic': 4}"
-118.4352,33.92846,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4544&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4544&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,Dockweiler Beach,Dockweiler Beach at Imperial Hwy,bcycle_lametro_4544,1,1,1,6,8,1773087552,"{'electric': 2, 'smart': 0, 'classic': 6}"
-118.44828,33.95879,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4545&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4545&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,200 Culver Blvd,Vista Del Mar & Culver,bcycle_lametro_4545,1,1,1,2,6,1773087552,"{'electric': 0, 'smart': 0, 'classic': 6}"
-118.45363,34.0314,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4546&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4546&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,12201 Exposition Blvd,Expo/Bundy E Line Station,bcycle_lametro_4546,1,1,1,9,10,1773087552,"{'electric': 0, 'smart': 0, 'classic': 10}"
-118.44888,33.9897,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4547&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4547&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3205 Washington Blvd,Stanford & Washington,bcycle_lametro_4547,1,1,1,6,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.39352,34.02683,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4548&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4548&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,8985 Venice Blvd,Durango & Venice,bcycle_lametro_4548,1,1,1,5,7,1773087552,"{'electric': 1, 'smart': 0, 'classic': 6}"
-118.43833,34.02245,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4549&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4549&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3010 S Barrington Ave,Barrington & National,bcycle_lametro_4549,1,1,1,14,2,1773087552,"{'electric': 1, 'smart': 0, 'classic': 1}"
-118.4213,33.99097,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4552&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4552&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,12415 Culver Blvd,Culver & Centinela,bcycle_lametro_4552,1,1,1,8,4,1773087552,"{'electric': 1, 'smart': 0, 'classic': 3}"
-118.44136,33.99958,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4553&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4553&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,12904 Venice Blvd,Venice & Beethoven,bcycle_lametro_4553,1,1,1,5,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.43438,34.00351,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4554&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4554&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,12413 Venice,Venice & Colonial,bcycle_lametro_4554,0,0,1,4,7,1773087552,"{'electric': 2, 'smart': 0, 'classic': 5}"
-118.42916,34.00587,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4555&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4555&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,12006 Venice Blvd,Venice & Inglewood,bcycle_lametro_4555,1,1,1,3,5,1773087552,"{'electric': 1, 'smart': 0, 'classic': 4}"
-118.42501,34.00902,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4556&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4556&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3781 McLaughlin,McLaughlin & Venice,bcycle_lametro_4556,1,1,1,5,8,1773087552,"{'electric': 3, 'smart': 0, 'classic': 5}"
-118.41944,34.0118,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4557&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4557&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,11289 Venice Blvd,Venice & Sawtelle,bcycle_lametro_4557,1,1,1,7,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.3953,34.02569,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4558&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4558&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3775 Bagley Ave,Bagley & Venice,bcycle_lametro_4558,1,1,1,12,5,1773087552,"{'electric': 1, 'smart': 0, 'classic': 4}"
-118.42268,34.02006,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4561&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4561&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3466 S Sepulveda Blvd,Sepulveda & Palms,bcycle_lametro_4561,1,1,1,5,4,1773087552,"{'electric': 1, 'smart': 0, 'classic': 3}"
-118.42821,34.02697,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4562&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4562&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,Sepulveda & National,Sepulveda & National,bcycle_lametro_4562,1,1,1,7,9,1773087552,"{'electric': 1, 'smart': 0, 'classic': 8}"
-118.40957,34.01745,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4563&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4563&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,10823 Venice Blvd,Venice & Glendon,bcycle_lametro_4563,1,1,1,1,9,1773087552,"{'electric': 0, 'smart': 0, 'classic': 9}"
-118.43414,34.03535,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4564&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4564&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,11295 Exposition Blvd,Expo/Sepulveda E Line Station,bcycle_lametro_4564,1,1,1,10,5,1773087552,"{'electric': 0, 'smart': 0, 'classic': 5}"
-118.43467,33.98995,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4565&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4565&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,4314-4300 Alla Rd,Alla & Maxella,bcycle_lametro_4565,1,1,1,9,3,1773087552,"{'electric': 0, 'smart': 0, 'classic': 3}"
-118.39922,34.02339,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4566&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4566&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,9907 Venice Blvd,Venice & Hughes,bcycle_lametro_4566,1,1,1,10,5,1773087552,"{'electric': 2, 'smart': 0, 'classic': 3}"
-118.40403,34.02018,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4567&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4567&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,10404 Venice Blvd,Venice & Motor,bcycle_lametro_4567,1,1,1,4,7,1773087552,"{'electric': 0, 'smart': 0, 'classic': 7}"
-118.40317,34.02912,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4568&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4568&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,10001 Exposition Blvd,Palms E Line Station,bcycle_lametro_4568,1,1,1,6,8,1773087552,"{'electric': 1, 'smart': 0, 'classic': 7}"
-118.40846,34.02655,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4569&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4569&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,10323 Palms Blvd,Palms & Motor,bcycle_lametro_4569,1,1,1,7,2,1773087552,"{'electric': 0, 'smart': 0, 'classic': 2}"
-118.4178,34.01376,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4570&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4570&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3732 S Sepulveda Blvd,Sepulveda & Venice,bcycle_lametro_4570,1,1,1,9,6,1773087552,"{'electric': 1, 'smart': 0, 'classic': 5}"
-118.41356,34.02765,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4571&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4571&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,10618 Rose Ave,Rose & Overland,bcycle_lametro_4571,1,1,1,3,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.42098,34.03047,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4573&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4573&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3301 Westwood Blvd,Westwood & National,bcycle_lametro_4573,1,1,1,10,1,1773087552,"{'electric': 0, 'smart': 0, 'classic': 1}"
-118.40253,34.00031,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4575&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4575&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,11220-11200 Lucerne Ave,Lucerne & Sepulveda,bcycle_lametro_4575,1,1,1,8,2,1773087552,"{'electric': 2, 'smart': 0, 'classic': 0}"
-118.40551,34.02258,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4576&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4576&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,3704-3700 Motor Ave,Motor & Regent,bcycle_lametro_4576,1,1,1,8,3,1773087552,"{'electric': 1, 'smart': 0, 'classic': 2}"
-118.41491,33.99302,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4577&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4577&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,4743 Inglewood Blvd,Inglewood & Braddock,bcycle_lametro_4577,1,1,1,3,8,1773087552,"{'electric': 0, 'smart': 0, 'classic': 8}"
-118.25295,34.04298,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4578&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4578&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,755 S Main,Main & 8th,bcycle_lametro_4578,1,1,1,2,6,1773087552,"{'electric': 1, 'smart': 0, 'classic': 5}"
-118.43113,33.98486,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4579&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4579&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,4666-4650 Alla Rd,Alla & Glencoe,bcycle_lametro_4579,1,1,1,8,4,1773087552,"{'electric': 0, 'smart': 0, 'classic': 4}"
-118.41083,33.98293,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4580&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4580&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,Centinela & Lucile,Centinela & Lucile,bcycle_lametro_4580,1,1,1,5,3,1773087552,"{'electric': 1, 'smart': 0, 'classic': 2}"
-118.42607,33.97024,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4581&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4581&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,Playa Vista Drive,Playa Vista Library,bcycle_lametro_4581,1,1,1,10,5,1773087552,"{'electric': 1, 'smart': 0, 'classic': 4}"
-118.41842,33.97619,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4583&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4583&platform=android'}",Kiosk and Station,bcycle_lametro_region_2,12855 Runway,McConnell & Runway,bcycle_lametro_4583,1,1,1,11,6,1773087552,"{'electric': 0, 'smart': 0, 'classic': 6}"
-118.32636,34.09435,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4584&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4584&platform=android'}",Kiosk and Station,bcycle_lametro_region_9,6265 Fountain Ave,Fountain & Vine,bcycle_lametro_4584,1,1,1,5,9,1773087552,"{'electric': 0, 'smart': 0, 'classic': 9}"
-118.30907,34.06079,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4587&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4587&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,650 S Western Ave,Wiltern,bcycle_lametro_4587,1,1,1,1,2,1773087552,"{'electric': 0, 'smart': 0, 'classic': 2}"
-118.3875,34.16835,"{'ios': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4595&platform=iOS', 'android': 'https://www.bcycle.com/applink?system_id=bcycle_lametro&station_id=bcycle_lametro_4595&platform=android'}",Kiosk and Station,bcycle_lametro_region_1,11688 Chandler Blvd,Chandler & Colfax,bcycle_lametro_4595,1,1,1,16,2,1773087552,"{'electric': 2, 'smart': 0, 'classic': 0}"
