NAME,median_income,per_capita_income,gini_index,pop_below_poverty,total_population,avg_household_size,no_vehicle_households,total_households,total_workers,transit_commuters,bike_commuters,walk_commuters,wfh_commuters,mean_travel_time,state,county,tract,pct_no_vehicle,pct_transit,pct_bike,pct_walk,pct_wfh,pct_poverty,GEOID
Census Tract 2371.02; Los Angeles County; California,49559,16305.0,0.4601,959,4038,4.06,229,994,1361,174,0,34,28,1333,06,037,237102,23.0,12.8,0.0,2.5,2.1,23.7,06037237102
Census Tract 2372.01; Los Angeles County; California,54398,18158.0,0.449,1088,4138,4.11,38,1003,1421,121,0,7,9,1412,06,037,237201,3.8,8.5,0.0,0.5,0.6,26.3,06037237201
Census Tract 2372.02; Los Angeles County; California,47917,17536.0,0.4887,1202,4653,3.7,341,1250,1607,43,0,0,90,1517,06,037,237202,27.3,2.7,0.0,0.0,5.6,25.8,06037237202
Census Tract 2373; Los Angeles County; California,76935,28291.0,0.4044,1008,6051,3.31,282,1826,3008,79,9,0,301,2707,06,037,237300,15.4,2.6,0.3,0.0,10.0,16.7,06037237300
Census Tract 2374.01; Los Angeles County; California,67470,21014.0,0.4261,1262,4331,4.08,90,1061,1908,162,0,0,52,1856,06,037,237401,8.5,8.5,0.0,0.0,2.7,29.1,06037237401
Census Tract 2374.02; Los Angeles County; California,83333,26103.0,0.3663,132,3896,3.71,178,1042,1987,194,0,1,84,1903,06,037,237402,17.1,9.8,0.0,0.1,4.2,3.4,06037237402
Census Tract 2375; Los Angeles County; California,34643,14338.0,0.4483,1042,2822,3.66,189,760,1119,161,0,0,33,1086,06,037,237500,24.9,14.4,0.0,0.0,2.9,36.9,06037237500
Census Tract 2376; Los Angeles County; California,48447,19791.0,0.4627,1129,4014,3.42,201,1171,1569,159,0,31,133,1436,06,037,237600,17.2,10.1,0.0,2.0,8.5,28.1,06037237600
Census Tract 2377.10; Los Angeles County; California,43820,16377.0,0.4244,1794,4445,4.13,68,1075,1678,243,0,65,10,1668,06,037,237710,6.3,14.5,0.0,3.9,0.6,40.4,06037237710
Census Tract 2377.20; Los Angeles County; California,41303,14251.0,0.4341,1318,3784,4.09,160,924,1373,57,0,14,92,1281,06,037,237720,17.3,4.2,0.0,1.0,6.7,34.8,06037237720
Census Tract 2378; Los Angeles County; California,51168,20948.0,0.4366,1006,3880,3.25,11,1173,1405,72,0,0,68,1337,06,037,237800,0.9,5.1,0.0,0.0,4.8,25.9,06037237800
Census Tract 2379; Los Angeles County; California,59539,28588.0,0.45,813,4131,3.02,135,1364,1673,55,0,38,273,1400,06,037,237900,9.9,3.3,0.0,2.3,16.3,19.7,06037237900
Census Tract 2380; Los Angeles County; California,69861,36926.0,0.4394,811,5592,2.49,209,2215,2486,13,102,9,314,2172,06,037,238000,9.4,0.5,4.1,0.4,12.6,14.5,06037238000
Census Tract 2381; Los Angeles County; California,51417,30578.0,0.5379,900,5165,2.36,294,2127,2435,64,0,30,323,2112,06,037,238100,13.8,2.6,0.0,1.2,13.3,17.4,06037238100
Census Tract 2382; Los Angeles County; California,41410,23943.0,0.4712,1328,6181,2.81,442,2189,2134,183,0,0,100,2034,06,037,238200,20.2,8.6,0.0,0.0,4.7,21.5,06037238200
Census Tract 2383.10; Los Angeles County; California,52805,16579.0,0.4435,1511,5400,3.86,251,1370,2385,334,0,49,104,2281,06,037,238310,18.3,14.0,0.0,2.1,4.4,28.0,06037238310
Census Tract 2383.20; Los Angeles County; California,33396,15067.0,0.4785,1464,3560,3.1,291,1125,1267,151,0,10,27,1240,06,037,238320,25.9,11.9,0.0,0.8,2.1,41.1,06037238320
Census Tract 2384; Los Angeles County; California,85968,39631.0,0.4642,915,5107,2.86,204,1766,2192,38,0,0,356,1836,06,037,238400,11.6,1.7,0.0,0.0,16.2,17.9,06037238400
Census Tract 2392.01; Los Angeles County; California,46840,17197.0,0.4599,727,3563,4.24,159,839,1677,176,0,0,113,1564,06,037,239201,19.0,10.5,0.0,0.0,6.7,20.4,06037239201
Census Tract 2392.02; Los Angeles County; California,48480,14784.0,0.4051,1300,5645,4.63,179,1213,2213,269,0,65,277,1936,06,037,239202,14.8,12.2,0.0,2.9,12.5,23.0,06037239202
Census Tract 2393.10; Los Angeles County; California,53021,17135.0,0.4044,699,4026,4.33,158,924,1811,301,0,44,61,1750,06,037,239310,17.1,16.6,0.0,2.4,3.4,17.4,06037239310
Census Tract 2393.20; Los Angeles County; California,50402,17642.0,0.4361,764,3078,3.88,132,789,1389,140,39,6,46,1343,06,037,239320,16.7,10.1,2.8,0.4,3.3,24.8,06037239320
Census Tract 2393.30; Los Angeles County; California,46979,18515.0,0.4577,975,2972,4.03,99,738,1191,111,0,12,90,1101,06,037,239330,13.4,9.3,0.0,1.0,7.6,32.8,06037239330
Census Tract 2395.01; Los Angeles County; California,58516,18712.0,0.4036,870,3668,3.69,135,985,1586,142,0,23,67,1519,06,037,239501,13.7,9.0,0.0,1.5,4.2,23.7,06037239501
Census Tract 2395.02; Los Angeles County; California,56667,17340.0,0.4069,626,3624,4.33,59,836,1550,97,0,21,35,1515,06,037,239502,7.1,6.3,0.0,1.4,2.3,17.3,06037239502
Census Tract 2396.01; Los Angeles County; California,58068,17984.0,0.3631,761,3675,3.99,132,917,1686,184,0,49,59,1627,06,037,239601,14.4,10.9,0.0,2.9,3.5,20.7,06037239601
Census Tract 2396.02; Los Angeles County; California,49583,14910.0,0.3804,1151,3967,4.37,121,897,1449,125,14,0,36,1413,06,037,239602,13.5,8.6,1.0,0.0,2.5,29.0,06037239602
Census Tract 2397.01; Los Angeles County; California,36611,12546.0,0.4963,1760,4509,4.12,73,1093,1524,134,0,42,90,1434,06,037,239701,6.7,8.8,0.0,2.8,5.9,39.0,06037239701
Census Tract 2397.02; Los Angeles County; California,36958,15935.0,0.4822,1608,4567,4.05,152,1118,1623,146,28,0,13,1610,06,037,239702,13.6,9.0,1.7,0.0,0.8,35.2,06037239702
Census Tract 2398.01; Los Angeles County; California,65029,19863.0,0.4552,912,4116,4.26,114,953,1740,162,0,0,31,1709,06,037,239801,12.0,9.3,0.0,0.0,1.8,22.2,06037239801
Census Tract 2398.02; Los Angeles County; California,56642,19710.0,0.4195,1286,5767,4.33,185,1330,2201,142,0,0,165,2036,06,037,239802,13.9,6.5,0.0,0.0,7.5,22.3,06037239802
Census Tract 2400.10; Los Angeles County; California,30864,12910.0,0.4511,1510,3888,3.76,285,1034,1309,102,0,23,56,1253,06,037,240010,27.6,7.8,0.0,1.8,4.3,38.8,06037240010
Census Tract 2400.20; Los Angeles County; California,66806,18503.0,0.378,887,5286,4.07,147,1282,2340,298,0,29,60,2280,06,037,240020,11.5,12.7,0.0,1.2,2.6,16.8,06037240020
Census Tract 2402; Los Angeles County; California,53224,15373.0,0.4305,2147,6345,4.21,242,1490,2063,224,0,47,171,1892,06,037,240200,16.2,10.9,0.0,2.3,8.3,33.8,06037240200
Census Tract 2403.01; Los Angeles County; California,47024,19643.0,0.4864,1137,3061,3.26,154,912,890,159,0,18,57,833,06,037,240301,16.9,17.9,0.0,2.0,6.4,37.1,06037240301
Census Tract 2403.02; Los Angeles County; California,53250,17338.0,0.4282,945,2849,4.03,49,704,1012,69,0,43,31,981,06,037,240302,7.0,6.8,0.0,4.2,3.1,33.2,06037240302
Census Tract 2404.01; Los Angeles County; California,43933,15181.0,0.4094,1472,6409,4.05,207,1579,2395,356,0,25,65,2330,06,037,240401,13.1,14.9,0.0,1.0,2.7,23.0,06037240401
Census Tract 2404.02; Los Angeles County; California,64159,21382.0,0.4688,1096,4276,3.76,130,1133,1666,141,0,72,120,1546,06,037,240402,11.5,8.5,0.0,4.3,7.2,25.6,06037240402
Census Tract 2405; Los Angeles County; California,54361,20867.0,0.524,1992,6760,4.03,194,1665,2787,389,0,14,105,2682,06,037,240500,11.7,14.0,0.0,0.5,3.8,29.5,06037240500
Census Tract 2406; Los Angeles County; California,60297,19903.0,0.4105,1140,5431,4.52,129,1199,1743,102,0,0,94,1649,06,037,240600,10.8,5.9,0.0,0.0,5.4,21.0,06037240600
Census Tract 2407; Los Angeles County; California,57665,19917.0,0.4395,1064,6324,3.87,127,1633,2738,158,24,78,78,2660,06,037,240700,7.8,5.8,0.9,2.8,2.8,16.8,06037240700
Census Tract 2408; Los Angeles County; California,55508,19715.0,0.4981,1352,4470,4.12,186,1077,1778,364,0,0,74,1704,06,037,240800,17.3,20.5,0.0,0.0,4.2,30.2,06037240800
Census Tract 2409.01; Los Angeles County; California,56296,17278.0,0.4308,697,2711,4.82,21,562,1018,40,0,26,0,1018,06,037,240901,3.7,3.9,0.0,2.6,0.0,25.7,06037240901
Census Tract 2409.02; Los Angeles County; California,-666666666,25225.0,0.6538,1313,3658,4.81,85,759,1326,84,0,0,52,1274,06,037,240902,11.2,6.3,0.0,0.0,3.9,35.9,06037240902
Census Tract 2410.01; Los Angeles County; California,70227,20478.0,0.4414,1139,4641,4.14,32,1122,1832,70,0,10,41,1791,06,037,241001,2.9,3.8,0.0,0.5,2.2,24.5,06037241001
Census Tract 2410.02; Los Angeles County; California,60323,21064.0,0.4634,795,3776,3.82,108,986,1276,14,0,0,111,1165,06,037,241002,11.0,1.1,0.0,0.0,8.7,21.1,06037241002
Census Tract 2411.10; Los Angeles County; California,67536,17165.0,0.3397,486,3819,4.6,29,831,1596,163,0,31,55,1541,06,037,241110,3.5,10.2,0.0,1.9,3.4,12.7,06037241110
Census Tract 2411.20; Los Angeles County; California,40769,18265.0,0.4972,1730,4207,3.25,454,1254,1461,289,0,23,52,1409,06,037,241120,36.2,19.8,0.0,1.6,3.6,41.1,06037241120
Census Tract 2412.01; Los Angeles County; California,57615,20933.0,0.4491,649,3287,3.44,146,932,1351,94,0,41,53,1298,06,037,241201,15.7,7.0,0.0,3.0,3.9,19.7,06037241201
Census Tract 2412.02; Los Angeles County; California,51328,24582.0,0.5189,1299,5291,3.22,266,1635,1973,104,0,0,249,1724,06,037,241202,16.3,5.3,0.0,0.0,12.6,24.6,06037241202
Census Tract 2413; Los Angeles County; California,60357,25711.0,0.4744,592,2376,3.28,88,722,969,87,0,11,58,911,06,037,241300,12.2,9.0,0.0,1.1,6.0,24.9,06037241300
Census Tract 2414; Los Angeles County; California,73229,24548.0,0.471,533,3974,4.18,125,947,1799,135,0,21,94,1705,06,037,241400,13.2,7.5,0.0,1.2,5.2,13.4,06037241400
Census Tract 2420; Los Angeles County; California,47793,25594.0,0.6048,943,4074,3.47,222,1167,1487,27,0,0,0,1487,06,037,242000,19.0,1.8,0.0,0.0,0.0,23.1,06037242000
Census Tract 2421; Los Angeles County; California,27218,11099.0,0.4983,1524,2680,3.6,242,744,561,61,59,0,30,531,06,037,242100,32.5,10.9,10.5,0.0,5.3,56.9,06037242100
Census Tract 2422.01; Los Angeles County; California,60189,20655.0,0.4864,945,4011,3.98,118,1008,1602,126,27,67,58,1544,06,037,242201,11.7,7.9,1.7,4.2,3.6,23.6,06037242201
Census Tract 2422.02; Los Angeles County; California,47656,15604.0,0.4776,819,2966,3.85,169,758,904,186,0,0,0,904,06,037,242202,22.3,20.6,0.0,0.0,0.0,27.6,06037242202
Census Tract 2423; Los Angeles County; California,49490,15779.0,0.4045,1318,5010,3.86,266,1292,1980,247,44,14,154,1826,06,037,242300,20.6,12.5,2.2,0.7,7.8,26.3,06037242300
Census Tract 2426; Los Angeles County; California,21492,8916.0,0.4961,2199,4698,3.41,589,1373,1065,221,0,0,31,1034,06,037,242600,42.9,20.8,0.0,0.0,2.9,46.8,06037242600
Census Tract 2427; Los Angeles County; California,50603,18268.0,0.4078,1051,4982,3.83,200,1288,1976,260,32,22,126,1850,06,037,242700,15.5,13.2,1.6,1.1,6.4,21.1,06037242700
Census Tract 2430.01; Los Angeles County; California,64950,16597.0,0.3276,740,3444,4.41,0,765,1387,85,0,40,193,1194,06,037,243001,0.0,6.1,0.0,2.9,13.9,21.5,06037243001
Census Tract 2430.02; Los Angeles County; California,69303,17880.0,0.2513,124,2846,4.89,0,582,1427,55,0,49,55,1372,06,037,243002,0.0,3.9,0.0,3.4,3.9,4.4,06037243002
Census Tract 2431; Los Angeles County; California,32244,12607.0,0.4656,1912,5552,3.53,239,1516,1909,56,0,12,44,1865,06,037,243100,15.8,2.9,0.0,0.6,2.3,34.4,06037243100
Census Tract 2611.02; Los Angeles County; California,220227,151240.0,0.5819,234,3502,2.53,13,1382,1656,0,0,0,407,1249,06,037,261102,0.9,0.0,0.0,0.0,24.6,6.7,06037261102
Census Tract 2611.03; Los Angeles County; California,221250,119184.0,0.4633,78,1767,2.46,48,719,849,0,15,0,268,581,06,037,261103,6.7,0.0,1.8,0.0,31.6,4.4,06037261103
Census Tract 2611.04; Los Angeles County; California,239167,156755.0,0.5558,132,1547,2.49,39,622,771,0,0,0,327,444,06,037,261104,6.3,0.0,0.0,0.0,42.4,8.5,06037261104
Census Tract 2612; Los Angeles County; California,186779,122256.0,0.5043,240,3967,2.47,35,1606,1873,0,0,8,465,1408,06,037,261200,2.2,0.0,0.0,0.4,24.8,6.0,06037261200
Census Tract 2621; Los Angeles County; California,215670,157306.0,0.5684,102,2457,2.45,26,1001,1022,0,0,19,293,729,06,037,262100,2.6,0.0,0.0,1.9,28.7,4.2,06037262100
Census Tract 2622; Los Angeles County; California,185768,148231.0,0.5811,209,4378,2.51,41,1697,1908,26,14,30,411,1497,06,037,262200,2.4,1.4,0.7,1.6,21.5,4.8,06037262200
Census Tract 2623.01; Los Angeles County; California,250001,128254.0,0.4956,211,2806,2.64,15,828,1147,10,9,186,249,898,06,037,262301,1.8,0.9,0.8,16.2,21.7,7.5,06037262301
Census Tract 2623.02; Los Angeles County; California,201714,160973.0,0.5337,266,2839,2.15,88,1316,1260,0,0,5,319,941,06,037,262302,6.7,0.0,0.0,0.4,25.3,9.4,06037262302
Census Tract 2623.03; Los Angeles County; California,250001,180205.0,0.4942,102,2749,2.63,9,1042,1343,0,0,6,474,869,06,037,262303,0.9,0.0,0.0,0.4,35.3,3.7,06037262303
Census Tract 2624; Los Angeles County; California,250001,172521.0,0.5282,31,2900,2.7,63,1068,1033,0,48,24,212,821,06,037,262400,5.9,0.0,4.6,2.3,20.5,1.1,06037262400
Census Tract 2625.01; Los Angeles County; California,250001,147531.0,0.5189,113,3709,2.79,20,1328,1704,0,0,27,706,998,06,037,262501,1.5,0.0,0.0,1.6,41.4,3.0,06037262501
Census Tract 2626.01; Los Angeles County; California,250001,148174.0,0.4835,121,3330,2.69,19,1238,1396,0,0,6,389,1007,06,037,262601,1.5,0.0,0.0,0.4,27.9,3.6,06037262601
Census Tract 2626.04; Los Angeles County; California,242083,133867.0,0.5463,425,5763,2.64,80,2177,2498,0,0,22,958,1540,06,037,262604,3.7,0.0,0.0,0.9,38.4,7.4,06037262604
Census Tract 2627.04; Los Angeles County; California,154340,131164.0,0.565,139,3590,2.32,48,1532,1585,11,0,12,334,1251,06,037,262704,3.1,0.7,0.0,0.8,21.1,3.9,06037262704
Census Tract 2627.06; Los Angeles County; California,159917,142436.0,0.5395,109,3492,2.75,42,1266,1455,0,0,101,487,968,06,037,262706,3.3,0.0,0.0,6.9,33.5,3.1,06037262706
Census Tract 2628.02; Los Angeles County; California,166477,132886.0,0.5892,265,3512,2.44,30,1441,1403,0,0,34,536,867,06,037,262802,2.1,0.0,0.0,2.4,38.2,7.5,06037262802
Census Tract 2640; Los Angeles County; California,199432,160928.0,0.5894,158,2968,2.45,8,1211,1129,0,0,31,456,673,06,037,264000,0.7,0.0,0.0,2.7,40.4,5.3,06037264000
Census Tract 2641.02; Los Angeles County; California,142308,109203.0,0.4668,202,2814,1.7,139,1654,1939,0,0,96,549,1390,06,037,264102,8.4,0.0,0.0,5.0,28.3,7.2,06037264102
Census Tract 2641.03; Los Angeles County; California,155433,96108.0,0.3758,121,2777,1.79,54,1549,2037,80,0,126,655,1382,06,037,264103,3.5,3.9,0.0,6.2,32.2,4.4,06037264103
Census Tract 2643.03; Los Angeles County; California,143938,104090.0,0.3933,140,2706,1.79,65,1515,2123,49,38,113,591,1532,06,037,264303,4.3,2.3,1.8,5.3,27.8,5.2,06037264303
Census Tract 2643.04; Los Angeles County; California,128819,101910.0,0.4854,65,2358,1.8,51,1310,1757,62,0,74,338,1419,06,037,264304,3.9,3.5,0.0,4.2,19.2,2.8,06037264304
Census Tract 2643.05; Los Angeles County; California,126136,103739.0,0.592,269,4396,2.43,73,1812,2083,56,95,10,564,1519,06,037,264305,4.0,2.7,4.6,0.5,27.1,6.1,06037264305
Census Tract 2643.06; Los Angeles County; California,138846,89762.0,0.4672,87,1703,1.98,57,862,1171,0,0,71,238,933,06,037,264306,6.6,0.0,0.0,6.1,20.3,5.1,06037264306
Census Tract 2651; Los Angeles County; California,119375,187715.0,0.658,312,2413,1.89,318,1280,826,0,0,19,183,643,06,037,265100,24.8,0.0,0.0,2.3,22.2,12.9,06037265100
Census Tract 2652.01; Los Angeles County; California,142917,98425.0,0.628,236,2615,2.39,112,837,954,26,2,139,127,827,06,037,265201,13.4,2.7,0.2,14.6,13.3,9.0,06037265201
Census Tract 2652.03; Los Angeles County; California,102737,88835.0,0.59,336,1988,1.86,203,1069,821,20,0,191,291,530,06,037,265203,19.0,2.4,0.0,23.3,35.4,16.9,06037265203
Census Tract 2652.04; Los Angeles County; California,-666666666,79830.0,0.6293,502,1544,2.24,187,681,714,0,0,294,173,541,06,037,265204,27.5,0.0,0.0,41.2,24.2,32.5,06037265204
Census Tract 2653.01; Los Angeles County; California,-666666666,6466.0,-666666666.0,0,12794,-666666666.0,0,0,3354,171,19,2066,502,2852,06,037,265301,,5.1,0.6,61.6,15.0,0.0,06037265301
Census Tract 2653.03; Los Angeles County; California,33248,22907.0,0.6107,2966,4736,3.13,340,1513,2060,67,0,863,341,1719,06,037,265303,22.5,3.3,0.0,41.9,16.6,62.6,06037265303
Census Tract 2653.04; Los Angeles County; California,16717,12333.0,0.6036,1642,3009,2.4,293,941,1126,32,1,413,232,894,06,037,265304,31.1,2.8,0.1,36.7,20.6,54.6,06037265304
Census Tract 2653.06; Los Angeles County; California,36477,17670.0,0.5774,849,1788,2.73,140,471,780,15,4,438,129,651,06,037,265306,29.7,1.9,0.5,56.2,16.5,47.5,06037265306
Census Tract 2653.07; Los Angeles County; California,26870,35425.0,0.6096,712,2190,1.67,371,1038,1175,66,0,678,194,981,06,037,265307,35.7,5.6,0.0,57.7,16.5,32.5,06037265307
Census Tract 2654.10; Los Angeles County; California,151250,100482.0,0.5047,100,1679,2.59,0,642,757,28,0,47,254,503,06,037,265410,0.0,3.7,0.0,6.2,33.6,6.0,06037265410
Census Tract 2654.20; Los Angeles County; California,250001,180865.0,0.5238,129,1474,2.43,40,607,654,12,0,19,219,435,06,037,265420,6.6,1.8,0.0,2.9,33.5,8.8,06037265420
Census Tract 2655.21; Los Angeles County; California,71477,70636.0,0.4644,264,1569,1.45,97,1083,1061,12,0,348,237,824,06,037,265521,9.0,1.1,0.0,32.8,22.3,16.8,06037265521
Census Tract 2655.22; Los Angeles County; California,95227,71831.0,0.5322,476,2086,2.14,203,970,1278,35,12,104,218,1060,06,037,265522,20.9,2.7,0.9,8.1,17.1,22.8,06037265522
Census Tract 2655.23; Los Angeles County; California,71591,75413.0,0.5233,147,2180,1.67,0,1309,1517,6,0,0,831,686,06,037,265523,0.0,0.4,0.0,0.0,54.8,6.7,06037265523
Census Tract 2655.24; Los Angeles County; California,112568,79624.0,0.5171,189,2864,2.19,23,1308,1641,30,0,174,275,1366,06,037,265524,1.8,1.8,0.0,10.6,16.8,6.6,06037265524
Census Tract 2656.01; Los Angeles County; California,82361,72202.0,0.5464,315,3019,2.09,121,1402,1539,7,0,204,439,1100,06,037,265601,8.6,0.5,0.0,13.3,28.5,10.4,06037265601
Census Tract 2656.02; Los Angeles County; California,101897,96028.0,0.6443,377,2928,1.89,199,1542,1180,0,26,103,263,917,06,037,265602,12.9,0.0,2.2,8.7,22.3,12.9,06037265602
Census Tract 2657.01; Los Angeles County; California,110333,85239.0,0.5252,114,1745,2.13,14,812,859,8,0,116,210,649,06,037,265701,1.7,0.9,0.0,13.5,24.4,6.5,06037265701
Census Tract 2657.02; Los Angeles County; California,96395,102906.0,0.6149,312,2993,1.98,118,1510,972,26,0,74,254,718,06,037,265702,7.8,2.7,0.0,7.6,26.1,10.4,06037265702
Census Tract 2671.01; Los Angeles County; California,115673,68257.0,0.4066,150,3136,2.22,136,1411,1834,43,7,70,606,1228,06,037,267101,9.6,2.3,0.4,3.8,33.0,4.8,06037267101
Census Tract 2671.02; Los Angeles County; California,132438,123411.0,0.6284,351,2928,1.92,263,1524,1739,126,0,127,434,1305,06,037,267102,17.3,7.2,0.0,7.3,25.0,12.0,06037267102
Census Tract 2672.01; Los Angeles County; California,93750,71248.0,0.4809,269,2775,2.04,11,1359,1681,22,0,117,514,1167,06,037,267201,0.8,1.3,0.0,7.0,30.6,9.7,06037267201
Census Tract 2672.02; Los Angeles County; California,123977,87792.0,0.5361,441,3654,2.24,158,1633,2115,118,0,26,579,1536,06,037,267202,9.7,5.6,0.0,1.2,27.4,12.1,06037267202
Census Tract 2673; Los Angeles County; California,82574,65786.0,0.4856,690,3865,1.83,252,2051,2463,135,15,95,496,1967,06,037,267300,12.3,5.5,0.6,3.9,20.1,17.9,06037267300
Census Tract 2674.03; Los Angeles County; California,91705,61930.0,0.4109,596,3538,1.91,148,1853,2297,108,10,161,429,1868,06,037,267403,8.0,4.7,0.4,7.0,18.7,16.8,06037267403
Census Tract 2674.04; Los Angeles County; California,85481,60842.0,0.5025,814,3325,2.1,103,1584,2119,128,91,89,334,1785,06,037,267404,6.5,6.0,4.3,4.2,15.8,24.5,06037267404
Census Tract 2674.05; Los Angeles County; California,115594,74148.0,0.4292,230,2527,1.78,59,1375,1807,80,0,60,494,1313,06,037,267405,4.3,4.4,0.0,3.3,27.3,9.1,06037267405
Census Tract 2674.06; Los Angeles County; California,90867,65935.0,0.4205,89,1963,1.79,68,1069,1282,60,0,192,304,978,06,037,267406,6.4,4.7,0.0,15.0,23.7,4.5,06037267406
Census Tract 2675.02; Los Angeles County; California,78750,68139.0,0.5255,317,3228,1.96,121,1649,2205,251,0,191,532,1673,06,037,267502,7.3,11.4,0.0,8.7,24.1,9.8,06037267502
Census Tract 2675.03; Los Angeles County; California,131514,96594.0,0.4738,203,2159,1.85,43,1167,1538,120,0,20,587,951,06,037,267503,3.7,7.8,0.0,1.3,38.2,9.4,06037267503
Census Tract 2675.04; Los Angeles County; California,120083,82442.0,0.4673,226,3396,1.87,349,1817,2239,87,0,164,508,1731,06,037,267504,19.2,3.9,0.0,7.3,22.7,6.7,06037267504
Census Tract 2676; Los Angeles County; California,79153,57670.0,0.4153,319,2434,1.9,220,1283,1404,42,0,38,416,988,06,037,267600,17.1,3.0,0.0,2.7,29.6,13.1,06037267600
Census Tract 2677; Los Angeles County; California,124942,80960.0,0.443,272,3890,2.04,180,1904,2447,62,0,208,700,1747,06,037,267700,9.5,2.5,0.0,8.5,28.6,7.0,06037267700
Census Tract 2678; Los Angeles County; California,103875,86777.0,0.5209,150,3096,1.95,106,1556,1578,33,0,40,300,1278,06,037,267800,6.8,2.1,0.0,2.5,19.0,4.8,06037267800
Census Tract 2679.01; Los Angeles County; California,126250,137075.0,0.549,176,2627,1.54,162,1708,1102,14,0,78,289,813,06,037,267901,9.5,1.3,0.0,7.1,26.2,6.7,06037267901
Census Tract 2679.02; Los Angeles County; California,164808,110822.0,0.4554,154,3570,2.1,86,1692,2011,23,4,98,431,1580,06,037,267902,5.1,1.1,0.2,4.9,21.4,4.3,06037267902
Census Tract 2690; Los Angeles County; California,181354,112000.0,0.4824,134,4646,2.2,9,2051,2562,91,0,73,651,1911,06,037,269000,0.4,3.6,0.0,2.8,25.4,2.9,06037269000
Census Tract 2691; Los Angeles County; California,87672,56087.0,0.5379,515,4212,2.68,167,1574,1625,63,0,28,511,1114,06,037,269100,10.6,3.9,0.0,1.7,31.4,12.2,06037269100
